source,direction,mcs_table,mcs_index,prb_count,sinr_db,tbler,tbs_bits,code_block_size_bits,code_block_count
sionna,PDSCH,Table 3,23,100,-1.8421052631578947,1.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,-0.2631578947368425,1.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,1.3157894736842106,1.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,2.8947368421052637,1.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,4.473684210526315,1.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,6.052631578947368,1.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,7.631578947368421,1.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,9.210526315789474,1.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,10.789473684210527,0.31669010033804434,35856,7744,5
sionna,PDSCH,Table 3,23,100,12.368421052631579,0.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,13.94736842105263,0.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,15.526315789473685,0.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,17.105263157894736,0.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,18.68421052631579,0.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,20.263157894736842,0.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,21.842105263157894,0.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,23.42105263157895,0.0,35856,7744,5
sionna,PDSCH,Table 3,23,100,25.0,0.0,35856,7744,5
sionna,PDSCH,Table 3,23,200,-5.0,1.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,-3.4210526315789473,1.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,-1.8421052631578947,1.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,-0.2631578947368425,1.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,1.3157894736842106,1.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,2.8947368421052637,1.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,4.473684210526315,1.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,6.052631578947368,1.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,7.631578947368421,1.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,9.210526315789474,1.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,10.789473684210527,0.4961376789304395,71688,8448,9
sionna,PDSCH,Table 3,23,200,12.368421052631579,0.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,13.94736842105263,0.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,15.526315789473685,0.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,17.105263157894736,0.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,18.68421052631579,0.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,20.263157894736842,0.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,21.842105263157894,0.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,23.42105263157895,0.0,71688,8448,9
sionna,PDSCH,Table 3,23,200,25.0,0.0,71688,8448,9
sionna,PDSCH,Table 3,24,10,-5.0,1.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,-3.4210526315789473,1.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,-1.8421052631578947,1.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,-0.2631578947368425,1.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,1.3157894736842106,1.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,2.8947368421052637,1.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,4.473684210526315,1.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,6.052631578947368,1.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,7.631578947368421,1.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,9.210526315789474,1.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,10.789473684210527,0.9883333444595337,3968,4224,1
sionna,PDSCH,Table 3,24,10,12.368421052631579,0.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,13.94736842105263,0.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,15.526315789473685,0.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,17.105263157894736,0.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,18.68421052631579,0.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,20.263157894736842,0.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,21.842105263157894,0.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,23.42105263157895,0.0,3968,4224,1
sionna,PDSCH,Table 3,24,10,25.0,0.0,3968,4224,1
sionna,PDSCH,Table 3,24,100,-5.0,1.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,-3.4210526315789473,1.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,-1.8421052631578947,1.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,-0.2631578947368425,1.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,1.3157894736842106,1.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,2.8947368421052637,1.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,4.473684210526315,1.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,6.052631578947368,1.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,7.631578947368421,1.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,9.210526315789474,1.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,10.789473684210527,0.9999999997838617,39936,8448,5
sionna,PDSCH,Table 3,24,100,12.368421052631579,0.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,13.94736842105263,0.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,15.526315789473685,0.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,17.105263157894736,0.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,18.68421052631579,0.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,20.263157894736842,0.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,21.842105263157894,0.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,23.42105263157895,0.0,39936,8448,5
sionna,PDSCH,Table 3,24,100,25.0,0.0,39936,8448,5
sionna,PDSCH,Table 3,24,200,-5.0,1.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,-3.4210526315789473,1.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,-1.8421052631578947,1.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,-0.2631578947368425,1.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,1.3157894736842106,1.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,2.8947368421052637,1.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,4.473684210526315,1.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,6.052631578947368,1.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,7.631578947368421,1.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,9.210526315789474,1.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,10.789473684210527,1.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,12.368421052631579,0.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,13.94736842105263,0.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,15.526315789473685,0.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,17.105263157894736,0.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,18.68421052631579,0.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,20.263157894736842,0.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,21.842105263157894,0.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,23.42105263157895,0.0,79896,8448,10
sionna,PDSCH,Table 3,24,200,25.0,0.0,79896,8448,10
sionna,PDSCH,Table 3,25,10,-5.0,1.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,-3.4210526315789473,1.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,-1.8421052631578947,1.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,-0.2631578947368425,1.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,1.3157894736842106,1.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,2.8947368421052637,1.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,4.473684210526315,1.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,6.052631578947368,1.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,7.631578947368421,1.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,9.210526315789474,1.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,10.789473684210527,1.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,12.368421052631579,0.4763636291027069,4352,4576,1
sionna,PDSCH,Table 3,25,10,13.94736842105263,0.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,15.526315789473685,0.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,17.105263157894736,0.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,18.68421052631579,0.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,20.263157894736842,0.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,21.842105263157894,0.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,23.42105263157895,0.0,4352,4576,1
sionna,PDSCH,Table 3,25,10,25.0,0.0,4352,4576,1
sionna,PDSCH,Table 3,25,100,-5.0,1.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,-3.4210526315789473,1.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,-1.8421052631578947,1.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,-0.2631578947368425,1.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,1.3157894736842106,1.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,2.8947368421052637,1.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,4.473684210526315,1.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,6.052631578947368,1.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,7.631578947368421,1.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,9.210526315789474,1.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,10.789473684210527,1.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,12.368421052631579,0.9793852142407278,43032,7744,6
sionna,PDSCH,Table 3,25,100,13.94736842105263,0.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,15.526315789473685,0.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,17.105263157894736,0.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,18.68421052631579,0.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,20.263157894736842,0.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,21.842105263157894,0.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,23.42105263157895,0.0,43032,7744,6
sionna,PDSCH,Table 3,25,100,25.0,0.0,43032,7744,6
sionna,PDSCH,Table 3,25,200,-5.0,1.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,-3.4210526315789473,1.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,-1.8421052631578947,1.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,-0.2631578947368425,1.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,1.3157894736842106,1.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,2.8947368421052637,1.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,4.473684210526315,1.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,6.052631578947368,1.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,7.631578947368421,1.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,9.210526315789474,1.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,10.789473684210527,1.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,12.368421052631579,0.9991884265197766,86040,8448,11
sionna,PDSCH,Table 3,25,200,13.94736842105263,0.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,15.526315789473685,0.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,17.105263157894736,0.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,18.68421052631579,0.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,20.263157894736842,0.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,21.842105263157894,0.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,23.42105263157895,0.0,86040,8448,11
sionna,PDSCH,Table 3,25,200,25.0,0.0,86040,8448,11
sionna,PDSCH,Table 3,26,10,-5.0,1.0,4608,4928,1
sionna,PDSCH,Table 3,26,10,-3.4210526315789473,1.0,4608,4928,1
sionna,PDSCH,Table 3,26,10,-1.8421052631578947,1.0,4608,4928,1
sionna,PDSCH,Table 3,26,10,-0.2631578947368425,1.0,4608,4928,1
sionna,PDSCH,Table 3,26,10,1.3157894736842106,1.0,4608,4928,1
sionna,PDSCH,Table 3,26,10,2.8947368421052637,1.0,4608,4928,1
sionna,PDSCH,Table 3,26,10,4.473684210526315,1.0,4608,4928,1
sionna,PDSCH,Table 3,26,10,6.052631578947368,1.0,4608,4928,1
sionna,PDSCH,Table 3,26,10,7.631578947368421,1.0,4608,4928,1
sionna,PDSCH,Table 3,26,10,9.210526315789474,1.0,4608,4928,1
sionna,PDSCH,Table 3,26,10,10.789473684210527,1.0,4608,4928,1
sionna,PDSCH,Table 3,26,10,12.368421052631579,1.0,4608,4928,1
sionna,PDSCH,Table 3,26,10,13.94736842105263,0.017999999225139618,4608,4928,1
sionna,PDSCH,Table 3,26,10,15.526315789473685,0.0,4608,4928,1
